timestamp,sensor_id,temperature,humidity
2025-10-30 21:35:00,S5,23.06,49.72
2025-10-30 21:40:00,S5,23.46,50.85
2025-10-30 21:45:00,S5,23.28,52.03
2025-10-30 21:50:00,S5,23.11,52.18
2025-10-30 21:55:00,S5,23.89,50.1
2025-10-30 22:00:00,S5,23.97,48.52
2025-10-30 22:05:00,S5,23.34,49.89
2025-10-30 22:10:00,S5,22.96,49.81
2025-10-30 22:15:00,S5,23.34,53.67
2025-10-30 22:20:00,S5,23.02,49.17
2025-10-30 22:25:00,S5,23.83,48.65
2025-10-30 22:30:00,S5,22.75,49.22
2025-10-30 22:35:00,S5,24.03,50.12
2025-10-30 22:40:00,S5,23.81,48.04
2025-10-30 22:45:00,S5,23.8,52.18
2025-10-30 22:50:00,S5,23.13,49.36
2025-10-30 22:55:00,S5,23.96,50.83
2025-10-30 23:00:00,S5,23.0,49.79
2025-10-30 23:05:00,S5,23.91,49.64
2025-10-30 23:10:00,S5,23.24,46.54
2025-10-30 23:15:00,S5,23.73,46.81
2025-10-30 23:20:00,S5,23.79,48.19
2025-10-30 23:25:00,S5,23.18,49.96
2025-10-30 23:30:00,S5,23.4,52.79
2025-10-30 23:35:00,S5,24.12,48.76
2025-10-30 23:40:00,S5,22.99,52.2
2025-10-30 23:45:00,S5,23.2,50.95
2025-10-30 23:50:00,S5,22.68,50.01
2025-10-30 23:55:00,S5,22.93,49.78
2025-10-31 00:00:00,S5,22.69,50.23
2025-10-31 00:05:00,S5,22.32,50.08
2025-10-31 00:10:00,S5,23.5,49.13
2025-10-31 00:15:00,S5,24.01,51.23
2025-10-31 00:20:00,S5,23.43,50.42
2025-10-31 00:25:00,S5,23.0,51.42
2025-10-31 00:30:00,S5,23.97,51.84
2025-10-31 00:35:00,S5,22.93,49.49
2025-10-31 00:40:00,S5,23.3,52.04
2025-10-31 00:45:00,S5,23.36,48.83
2025-10-31 00:50:00,S5,22.59,49.56
2025-10-31 00:55:00,S5,23.57,50.82
2025-10-31 01:00:00,S5,23.31,49.11
2025-10-31 01:05:00,S5,23.23,49.41
2025-10-31 01:10:00,S5,23.39,49.88
2025-10-31 01:15:00,S5,23.33,50.46
2025-10-31 01:20:00,S5,23.03,50.95
2025-10-31 01:25:00,S5,23.39,49.57
2025-10-31 01:30:00,S5,23.06,51.35
2025-10-31 01:35:00,S5,22.81,50.97
2025-10-31 01:40:00,S5,23.99,51.41
2025-10-31 01:45:00,S5,23.53,51.45
2025-10-31 01:50:00,S5,23.99,50.65
2025-10-31 01:55:00,S5,22.65,51.05
2025-10-31 02:00:00,S5,23.95,47.61
2025-10-31 02:05:00,S5,23.1,51.89
2025-10-31 02:10:00,S5,23.67,50.84
2025-10-31 02:15:00,S5,23.11,52.87
2025-10-31 02:20:00,S5,22.56,47.48
2025-10-31 02:25:00,S5,23.6,48.22
2025-10-31 02:30:00,S5,23.63,48.2
2025-10-31 02:35:00,S5,23.44,52.32
2025-10-31 02:40:00,S5,23.67,50.59
2025-10-31 02:45:00,S5,23.17,51.16
2025-10-31 02:50:00,S5,23.53,49.84
2025-10-31 02:55:00,S5,23.08,50.31
2025-10-31 03:00:00,S5,24.02,47.13
2025-10-31 03:05:00,S5,22.92,47.38
2025-10-31 03:10:00,S5,23.33,46.22
2025-10-31 03:15:00,S5,23.46,49.29
2025-10-31 03:20:00,S5,23.24,51.39
2025-10-31 03:25:00,S5,23.8,51.75
2025-10-31 03:30:00,S5,23.17,51.05
2025-10-31 03:35:00,S5,22.75,50.25
2025-10-31 03:40:00,S5,23.19,47.84
2025-10-31 03:45:00,S5,23.21,50.13
2025-10-31 03:50:00,S5,24.37,49.75
2025-10-31 03:55:00,S5,22.43,50.45
2025-10-31 04:00:00,S5,23.3,50.45
2025-10-31 04:05:00,S5,23.68,50.98
2025-10-31 04:10:00,S5,22.98,49.89
2025-10-31 04:15:00,S5,23.23,48.69
2025-10-31 04:20:00,S5,23.28,49.64
2025-10-31 04:25:00,S5,23.77,48.94
2025-10-31 04:30:00,S5,23.65,49.85
2025-10-31 04:35:00,S5,23.22,48.78
2025-10-31 04:40:00,S5,23.4,50.39
2025-10-31 04:45:00,S5,23.91,47.91
